sample_id,predicted_price,lower_range,upper_range
170650,-0.27,-27.29,26.74
184029,27.12,0.11,54.13
234517,30.81,3.79,57.82
282729,-0.17,-27.18,26.84
139835,15.97,-11.05,42.98
87807,6.06,-20.95,33.07
15283,7.13,-19.88,34.14
66791,5.7,-21.31,32.71
90824,20.94,-6.08,47.95
212271,17.82,-9.19,44.84
57933,17.28,-9.73,44.3
244847,-5.77,-32.79,21.24
99818,6.88,-20.14,33.89
190196,20.61,-6.41,47.62
225422,2.11,-24.9,29.13
120924,17.1,-9.91,44.12
244258,28.8,1.79,55.82
36493,12.23,-14.78,39.24
280274,7.95,-19.07,34.96
62870,21.55,-5.47,48.56
32608,28.11,1.1,55.13
234450,4.68,-22.33,31.69
149075,5.93,-21.09,32.94
32246,0.78,-26.23,27.79
134075,14.58,-12.43,41.6
142517,59.71,32.7,86.73
65459,52.79,25.78,79.8
156048,3.32,-23.69,30.33
181097,16.83,-10.19,43.84
199571,33.76,6.75,60.77
129863,50.78,23.77,77.79
229938,10.28,-16.74,37.29
263126,134.32,107.31,161.33
115486,7.93,-19.09,34.94
114237,8.21,-18.8,35.22
194375,30.62,3.6,57.63
217865,25.22,-1.79,52.23
260332,7.35,-19.66,34.37
158476,5.45,-21.56,32.47
280890,14.22,-12.8,41.23
70982,22.24,-4.78,49.25
2530,44.04,17.03,71.05
123511,20.74,-6.28,47.75
256907,20.8,-6.21,47.81
237682,12.54,-14.48,39.55
89317,30.39,3.38,57.4
135271,29.77,2.76,56.78
30476,12.01,-15.0,39.02
255162,93.29,66.27,120.3
272937,17.33,-9.68,44.34
40011,10.14,-16.87,37.15
8348,25.8,-1.22,52.81
173865,19.56,-7.45,46.58
130680,52.01,24.99,79.02
160741,39.44,12.43,66.45
297990,5.1,-21.91,32.11
158908,1.02,-25.99,28.03
161125,16.21,-10.81,43.22
48000,15.21,-11.8,42.23
240845,23.95,-3.07,50.96
160457,21.37,-5.64,48.39
297793,38.65,11.64,65.66
4773,50.55,23.54,77.56
46565,26.03,-0.99,53.04
217302,25.34,-1.67,52.35
154602,33.86,6.84,60.87
2791,18.89,-8.12,45.9
188380,27.06,0.05,54.07
223826,22.55,-4.47,49.56
270186,8.29,-18.72,35.31
169314,15.96,-11.06,42.97
67351,21.69,-5.32,48.7
10825,14.82,-12.19,41.83
293884,50.03,23.02,77.04
119354,3.67,-23.35,30.68
122451,18.58,-8.43,45.59
195598,58.72,31.71,85.73
137984,14.8,-12.22,41.81
81834,23.58,-3.44,50.59
59783,32.67,5.65,59.68
179355,17.45,-9.56,44.46
226642,12.9,-14.11,39.91
198271,64.84,37.83,91.85
271923,5.23,-21.78,32.25
29667,23.65,-3.37,50.66
109612,1.84,-25.17,28.85
25236,31.93,4.92,58.95
185083,19.19,-7.82,46.21
250900,0.42,-26.59,27.43
199913,17.14,-9.87,44.16
40824,5.72,-21.29,32.73
224520,40.03,13.02,67.05
276882,12.24,-14.78,39.25
256132,-0.83,-27.84,26.19
258670,17.23,-9.78,44.24
144980,48.24,21.23,75.26
24243,10.43,-16.58,37.44
158552,10.08,-16.93,37.1
170990,14.61,-12.4,41.63
206889,31.4,4.39,58.41
232953,29.67,2.66,56.69
57034,40.69,13.68,67.7
163510,4.7,-22.31,31.72
232658,23.16,-3.86,50.17
176235,12.48,-14.54,39.49
150360,8.79,-18.22,35.81
148890,49.68,22.67,76.7
197969,24.36,-2.65,51.37
191734,8.38,-18.64,35.39
138006,32.89,5.88,59.91
216405,17.41,-9.61,44.42
288195,28.57,1.56,55.58
142793,47.19,20.18,74.21
174033,47.46,20.45,74.47
231923,22.54,-4.48,49.55
262454,21.16,-5.86,48.17
28924,24.51,-2.5,51.53
76575,10.52,-16.49,37.54
14217,6.65,-20.37,33.66
43012,3.35,-23.66,30.37
152502,71.16,44.15,98.18
237532,2.21,-24.81,29.22
36036,5.57,-21.45,32.58
20319,48.59,21.58,75.6
135165,18.2,-8.81,45.21
148364,43.72,16.71,70.73
171670,23.24,-3.77,50.26
195478,48.0,20.99,75.01
15377,46.38,19.37,73.4
259535,15.4,-11.61,42.41
29839,32.53,5.51,59.54
278009,13.61,-13.4,40.62
32595,10.97,-16.05,37.98
222371,38.68,11.67,65.69
94519,32.0,4.99,59.01
166035,22.72,-4.3,49.73
261902,8.24,-18.77,35.26
268839,16.01,-11.01,43.02
9291,25.34,-1.67,52.35
21328,15.73,-11.29,42.74
223392,13.01,-14.0,40.02
227008,14.34,-12.68,41.35
162034,18.77,-8.24,45.79
222697,28.34,1.33,55.35
233417,15.99,-11.02,43.0
142183,49.05,22.03,76.06
199368,10.29,-16.72,37.3
76859,-2.19,-29.2,24.83
185858,29.06,2.05,56.07
11906,17.82,-9.19,44.83
191222,8.56,-18.45,35.57
47660,5.06,-21.95,32.08
210346,8.37,-18.64,35.38
249756,3.04,-23.97,30.05
60400,5.48,-21.53,32.49
174351,2.52,-24.49,29.54
284266,15.37,-11.64,42.38
232837,44.82,17.8,71.83
191146,13.69,-13.32,40.7
84880,45.52,18.51,72.53
94528,19.56,-7.45,46.58
211324,5.47,-21.54,32.48
71658,15.68,-11.33,42.69
98913,10.11,-16.9,37.12
25455,32.32,5.31,59.33
74311,32.25,5.24,59.27
89255,7.96,-19.05,34.97
42236,11.72,-15.29,38.74
110447,9.41,-17.61,36.42
73857,27.07,0.05,54.08
21098,43.07,16.06,70.08
283063,28.25,1.24,55.26
229177,59.15,32.14,86.17
83105,34.38,7.37,61.4
158270,13.02,-13.99,40.04
18724,50.59,23.58,77.6
134737,22.48,-4.53,49.49
126855,45.76,18.75,72.77
165681,11.36,-15.66,38.37
246291,-6.81,-33.82,20.2
39651,12.26,-14.76,39.27
53176,12.72,-14.29,39.74
286008,15.87,-11.15,42.88
1802,32.38,5.37,59.39
61099,19.27,-7.74,46.28
114803,33.73,6.72,60.75
15816,12.24,-14.78,39.25
68397,16.77,-10.24,43.78
247989,32.29,5.27,59.3
26703,21.54,-5.47,48.55
258964,13.6,-13.41,40.61
215609,13.65,-13.37,40.66
109064,10.88,-16.14,37.89
205703,9.0,-18.01,36.02
31508,2.52,-24.49,29.54
149769,3.76,-23.25,30.77
91221,16.18,-10.83,43.19
60626,6.32,-20.69,33.33
293628,7.18,-19.83,34.19
181496,31.88,4.86,58.89
140187,62.85,35.84,89.86
121452,8.35,-18.66,35.36
127044,11.41,-15.6,38.42
172154,19.86,-7.16,46.87
63531,50.02,23.01,77.03
192034,45.59,18.58,72.6
149644,56.51,29.5,83.52
3525,51.81,24.8,78.82
107052,11.68,-15.34,38.69
117422,16.89,-10.12,43.9
160583,32.84,5.83,59.86
87549,13.46,-13.55,40.48
189152,-0.83,-27.84,26.18
257549,24.77,-2.25,51.78
188363,76.6,49.59,103.62
111268,16.98,-10.03,44.0
226540,18.79,-8.23,45.8
78098,15.13,-11.88,42.14
220098,25.04,-1.97,52.06
285310,18.42,-8.6,45.43
224202,8.56,-18.45,35.57
231671,6.68,-20.33,33.7
190352,5.33,-21.69,32.34
288200,26.13,-0.88,53.14
234047,14.49,-12.52,41.5
161120,92.22,65.21,119.24
43176,1.39,-25.63,28.4
125335,13.83,-13.18,40.84
76534,32.51,5.5,59.53
38772,12.22,-14.8,39.23
138581,27.8,0.79,54.81
23678,6.51,-20.5,33.52
226582,31.98,4.97,58.99
231808,34.94,7.93,61.95
288582,16.62,-10.4,43.63
181970,12.4,-14.62,39.41
291061,15.55,-11.46,42.57
235261,32.5,5.49,59.52
69678,16.82,-10.19,43.83
83612,2.03,-24.98,29.05
42007,18.91,-8.11,45.92
47518,13.34,-13.67,40.35
176560,34.61,7.6,61.63
197370,23.73,-3.28,50.74
44837,10.27,-16.75,37.28
158798,40.4,13.39,67.42
33825,28.41,1.39,55.42
252683,3.5,-23.51,30.51
251279,16.89,-10.13,43.9
250847,18.48,-8.53,45.5
137520,30.91,3.9,57.92
233683,13.79,-13.23,40.8
172622,50.74,23.73,77.75
160475,10.71,-16.3,37.73
117723,1.38,-25.64,28.39
287343,10.82,-16.19,37.83
118001,24.49,-2.52,51.5
210889,20.19,-6.82,47.21
274331,6.1,-20.92,33.11
186999,23.61,-3.4,50.63
206632,39.67,12.65,66.68
200923,24.79,-2.23,51.8
73530,33.66,6.65,60.68
101720,19.9,-7.11,46.91
142155,57.61,30.6,84.62
281539,17.08,-9.93,44.1
67248,28.4,1.38,55.41
154434,27.46,0.44,54.47
132621,24.65,-2.36,51.66
119443,36.53,9.51,63.54
73421,11.85,-15.16,38.87
287098,15.28,-11.73,42.3
2945,20.12,-6.89,47.13
58905,21.56,-5.45,48.58
46430,13.78,-13.23,40.79
187586,9.78,-17.23,36.8
117775,41.81,14.79,68.82
172715,9.48,-17.54,36.49
123084,16.87,-10.14,43.89
25893,27.47,0.46,54.48
36198,24.02,-2.99,51.03
189085,59.36,32.34,86.37
148627,51.9,24.89,78.92
259314,3.09,-23.92,30.1
242078,21.09,-5.92,48.1
179228,16.36,-10.66,43.37
119207,47.73,20.71,74.74
247332,33.74,6.73,60.75
224901,3.81,-23.2,30.82
31734,17.37,-9.64,44.38
279253,13.25,-13.76,40.26
158315,14.37,-12.64,41.38
151811,4.21,-22.8,31.23
70003,0.16,-26.86,27.17
182059,15.47,-11.55,42.48
87760,17.99,-9.03,45.0
18389,25.09,-1.92,52.1
282481,14.24,-12.77,41.25
209886,25.69,-1.32,52.7
120888,28.34,1.33,55.36
285850,24.31,-2.71,51.32
240407,26.14,-0.87,53.16
19026,48.13,21.12,75.14
197252,28.92,1.91,55.93
24239,40.34,13.33,67.35
102543,15.88,-11.13,42.89
284135,-1.68,-28.69,25.33
79302,20.62,-6.39,47.64
47905,11.66,-15.35,38.68
279201,14.36,-12.66,41.37
16383,27.01,-0.0,54.02
236465,17.99,-9.02,45.0
41085,53.91,26.89,80.92
186735,-0.39,-27.4,26.62
159953,25.79,-1.22,52.81
55446,14.79,-12.22,41.8
94636,34.49,7.48,61.51
150174,19.13,-7.89,46.14
164043,7.49,-19.52,34.51
181590,17.58,-9.43,44.59
59967,33.67,6.66,60.68
116706,16.36,-10.66,43.37
62542,28.0,0.98,55.01
199377,10.31,-16.7,37.32
39588,22.59,-4.42,49.61
25380,31.89,4.87,58.9
285548,3.22,-23.8,30.23
210169,-2.79,-29.8,24.22
2917,41.13,14.12,68.14
115380,9.26,-17.76,36.27
10963,21.17,-5.84,48.18
195028,12.26,-14.75,39.27
263066,74.69,47.68,101.7
140093,7.78,-19.23,34.79
242906,-3.61,-30.62,23.4
100207,20.61,-6.4,47.63
50607,25.11,-1.91,52.12
287121,3.49,-23.52,30.51
130976,25.45,-1.56,52.46
158968,20.13,-6.88,47.14
153258,34.33,7.32,61.35
208837,45.03,18.02,72.04
298480,40.21,13.19,67.22
242080,7.45,-19.56,34.47
72388,7.39,-19.62,34.41
71614,-7.02,-34.04,19.99
167286,20.56,-6.46,47.57
209857,26.73,-0.28,53.75
100525,30.03,3.02,57.05
53105,16.01,-11.01,43.02
32854,8.53,-18.48,35.54
281132,18.35,-8.67,45.36
278387,12.32,-14.7,39.33
249421,36.18,9.17,63.2
137949,39.31,12.3,66.33
210334,11.93,-15.08,38.94
113561,13.11,-13.91,40.12
142054,66.72,39.71,93.73
123468,16.85,-10.17,43.86
210157,3.4,-23.61,30.41
78758,13.72,-13.3,40.73
290590,30.39,3.38,57.4
97034,-3.55,-30.56,23.46
213555,11.51,-15.5,38.52
161488,70.6,43.58,97.61
9360,25.74,-1.27,52.76
212813,41.37,14.36,68.39
218758,75.57,48.56,102.58
42088,11.01,-16.0,38.02
40669,25.48,-1.54,52.49
218394,22.35,-4.66,49.37
289788,5.25,-21.76,32.27
38084,14.89,-12.12,41.9
207441,51.9,24.89,78.92
110349,15.79,-11.22,42.8
289261,27.61,0.6,54.62
115382,37.15,10.13,64.16
170554,0.0,-27.01,27.02
256979,9.81,-17.2,36.82
230127,10.18,-16.83,37.19
18928,6.83,-20.18,33.84
97636,39.94,12.92,66.95
146954,67.83,40.82,94.84
227857,18.82,-8.19,45.83
152982,59.38,32.36,86.39
255092,16.28,-10.73,43.29
240185,7.76,-19.26,34.77
232491,13.88,-13.13,40.89
247177,81.48,54.46,108.49
75659,5.68,-21.33,32.69
93680,9.95,-17.06,36.96
232120,6.91,-20.1,33.93
118838,23.47,-3.54,50.48
223467,33.82,6.81,60.83
5216,33.38,6.37,60.39
120435,23.06,-3.95,50.08
112210,9.81,-17.2,36.82
116398,11.93,-15.08,38.94
164415,21.3,-5.71,48.31
197551,35.45,8.44,62.47
151299,46.04,19.03,73.06
38489,2.67,-24.34,29.69
261611,8.24,-18.77,35.25
124665,30.65,3.64,57.66
131747,21.66,-5.35,48.67
176381,10.93,-16.09,37.94
288424,7.67,-19.35,34.68
254764,18.47,-8.54,45.49
180155,-8.82,-35.83,18.19
233568,10.09,-16.92,37.1
61023,25.96,-1.05,52.97
241343,13.1,-13.92,40.11
80895,33.23,6.22,60.25
199984,2.59,-24.43,29.6
269950,22.8,-4.22,49.81
154072,23.7,-3.32,50.71
153134,19.68,-7.33,46.69
9325,12.1,-14.91,39.11
136580,4.21,-22.8,31.23
49038,14.5,-12.51,41.52
203417,14.29,-12.72,41.3
13506,33.13,6.12,60.14
251911,-12.65,-39.67,14.36
35793,-5.81,-32.82,21.2
97027,22.06,-4.95,49.07
264463,2.06,-24.95,29.07
117554,28.66,1.65,55.67
115036,-5.76,-32.77,21.25
277579,67.91,40.9,94.92
99533,38.93,11.92,65.95
110,21.73,-5.29,48.74
179573,38.91,11.9,65.93
148450,-1.0,-28.01,26.02
132131,11.72,-15.3,38.73
178740,10.49,-16.52,37.51
266059,19.76,-7.26,46.77
15820,2.77,-24.25,29.78
116866,0.2,-26.81,27.21
287217,57.03,30.02,84.04
280262,29.54,2.52,56.55
127905,7.75,-19.26,34.76
101861,13.73,-13.29,40.74
17579,34.49,7.47,61.5
82747,17.58,-9.43,44.6
197350,3.87,-23.14,30.88
101392,24.65,-2.37,51.66
141725,16.49,-10.53,43.5
140144,4.08,-22.94,31.09
142106,54.29,27.28,81.3
11050,17.43,-9.58,44.45
16664,14.83,-12.19,41.84
171747,10.57,-16.45,37.58
175601,7.02,-20.0,34.03
21132,48.17,21.16,75.19
28628,13.7,-13.31,40.71
65961,25.78,-1.23,52.79
146997,53.21,26.2,80.22
88649,23.9,-3.12,50.91
81076,39.34,12.33,66.35
41610,24.58,-2.44,51.59
149429,7.22,-19.79,34.23
72399,13.79,-13.22,40.8
279483,14.15,-12.86,41.16
113885,10.74,-16.27,37.76
197048,17.48,-9.54,44.49
174801,53.0,25.99,80.01
228799,29.94,2.92,56.95
61546,11.72,-15.29,38.73
25748,3.89,-23.13,30.9
269665,34.79,7.78,61.8
222694,27.38,0.37,54.39
263557,15.57,-11.44,42.58
30131,19.89,-7.13,46.9
204826,17.21,-9.8,44.23
287782,51.83,24.81,78.84
281859,6.86,-20.15,33.87
209655,25.79,-1.22,52.81
33909,8.79,-18.23,35.8
132037,28.31,1.29,55.32
102774,21.98,-5.03,48.99
205809,6.67,-20.34,33.68
102392,33.14,6.13,60.16
254163,0.38,-26.63,27.4
246338,11.51,-15.5,38.52
86214,20.82,-6.19,47.83
154838,25.23,-1.79,52.24
154213,9.99,-17.03,37.0
3201,17.84,-9.17,44.85
265863,20.44,-6.58,47.45
92138,12.18,-14.83,39.2
288862,13.64,-13.37,40.66
162151,28.36,1.35,55.38
35012,4.87,-22.14,31.89
228332,7.84,-19.17,34.86
268269,-6.77,-33.78,20.24
91697,79.38,52.37,106.39
33770,17.15,-9.87,44.16
124298,22.13,-4.88,49.15
87064,23.24,-3.77,50.26
156132,15.85,-11.16,42.87
247674,9.4,-17.62,36.41
165285,14.07,-12.94,41.09
177575,48.31,21.3,75.32
199973,13.59,-13.42,40.61
277570,4.42,-22.59,31.43
32702,14.85,-12.17,41.86
287128,21.12,-5.9,48.13
273316,21.29,-5.72,48.3
141834,56.55,29.53,83.56
106659,11.49,-15.52,38.5
92655,19.27,-7.74,46.28
152006,62.55,35.54,89.56
292427,52.97,25.96,79.98
169263,6.79,-20.22,33.8
119338,46.62,19.61,73.63
30464,10.92,-16.1,37.93
271464,7.66,-19.35,34.67
127235,20.19,-6.82,47.2
116724,36.99,9.98,64.0
288770,17.61,-9.4,44.62
140546,8.68,-18.33,35.7
233775,43.16,16.14,70.17
197412,28.46,1.45,55.48
174677,10.32,-16.69,37.33
266669,16.85,-10.16,43.86
83007,13.43,-13.58,40.44
180320,15.42,-11.59,42.44
52351,26.39,-0.63,53.4
76020,8.9,-18.12,35.91
118468,4.76,-22.25,31.77
98429,22.65,-4.36,49.66
236275,39.84,12.83,66.86
93847,6.68,-20.33,33.7
245120,17.85,-9.16,44.86
292047,23.89,-3.13,50.9
238343,0.47,-26.54,27.49
118038,48.76,21.75,75.78
143630,33.58,6.57,60.6
120439,53.48,26.47,80.49
61638,-0.08,-27.09,26.93
84203,75.43,48.42,102.44
35359,18.14,-8.87,45.15
109019,15.34,-11.68,42.35
266532,119.18,92.17,146.2
72676,23.85,-3.17,50.86
64966,26.9,-0.11,53.92
278609,33.83,6.82,60.84
250222,23.91,-3.11,50.92
58401,48.89,21.87,75.9
143142,15.0,-12.02,42.01
48624,44.25,17.24,71.26
132613,24.78,-2.24,51.79
140115,2.29,-24.73,29.3
128062,31.1,4.09,58.11
117420,10.46,-16.56,37.47
126699,16.03,-10.99,43.04
240965,22.82,-4.19,49.83
34071,40.09,13.08,67.1
272574,150.89,123.88,177.9
20172,43.8,16.79,70.82
298355,2.73,-24.28,29.75
288592,9.95,-17.06,36.96
62086,33.17,6.15,60.18
218076,21.19,-5.83,48.2
211220,17.67,-9.34,44.68
161426,9.84,-17.17,36.85
208197,16.47,-10.54,43.48
49471,16.38,-10.64,43.39
20338,7.22,-19.79,34.23
150671,21.26,-5.75,48.27
217926,41.53,14.51,68.54
271755,10.1,-16.92,37.11
45274,11.67,-15.34,38.68
115297,29.14,2.13,56.15
228507,52.06,25.05,79.07
149137,56.69,29.68,83.71
264339,14.66,-12.35,41.67
29222,20.34,-6.67,47.35
24708,34.31,7.3,61.33
37078,10.57,-16.44,37.58
68229,11.78,-15.23,38.79
5261,67.92,40.91,94.93
76774,6.7,-20.32,33.71
251880,66.76,39.74,93.77
40534,-6.08,-33.1,20.93
99688,44.03,17.01,71.04
169915,84.83,57.82,111.84
127379,3.36,-23.65,30.37
296709,14.7,-12.31,41.71
193696,-2.8,-29.82,24.21
48135,2.62,-24.39,29.63
68270,53.82,26.81,80.83
250748,36.85,9.83,63.86
281534,-2.85,-29.86,24.16
148958,70.38,43.36,97.39
211943,35.15,8.14,62.17
111914,45.61,18.59,72.62
113115,9.96,-17.06,36.97
232641,17.24,-9.77,44.25
118943,25.08,-1.94,52.09
281424,19.64,-7.37,46.65
226965,40.52,13.51,67.53
196954,22.74,-4.27,49.76
98024,24.24,-2.78,51.25
14660,27.08,0.06,54.09
283137,28.3,1.28,55.31
96509,6.44,-20.57,33.45
45173,9.98,-17.03,36.99
268560,15.84,-11.18,42.85
231654,72.63,45.62,99.64
197254,20.62,-6.39,47.64
121350,7.6,-19.41,34.62
202205,14.85,-12.16,41.86
120645,56.68,29.67,83.69
134295,12.53,-14.48,39.55
290238,19.97,-7.04,46.98
249890,17.79,-9.22,44.81
131052,30.85,3.84,57.86
120822,13.29,-13.72,40.3
63119,34.11,7.09,61.12
136154,5.29,-21.73,32.3
173778,34.68,7.66,61.69
123387,19.08,-7.93,46.1
265226,9.26,-17.75,36.28
279529,20.05,-6.96,47.06
58078,26.46,-0.55,53.48
291659,46.3,19.29,73.31
53164,44.57,17.56,71.58
122411,21.79,-5.22,48.8
29074,8.53,-18.48,35.55
258557,0.79,-26.22,27.81
288481,18.39,-8.63,45.4
279930,33.56,6.55,60.58
52530,23.76,-3.25,50.77
199715,28.44,1.43,55.45
208170,27.42,0.41,54.43
155952,53.35,26.34,80.37
271713,31.8,4.79,58.82
8696,17.45,-9.56,44.47
295370,34.46,7.44,61.47
44963,19.43,-7.58,46.44
289984,-3.77,-30.78,23.25
76383,3.27,-23.75,30.28
171587,5.46,-21.55,32.47
73694,23.98,-3.03,50.99
61221,12.7,-14.31,39.72
90160,31.12,4.11,58.13
30353,14.25,-12.76,41.27
210371,10.81,-16.21,37.82
25172,15.33,-11.68,42.34
120799,7.33,-19.68,34.34
89149,14.39,-12.62,41.41
34892,14.43,-12.59,41.44
128590,19.23,-7.78,46.24
163413,3.64,-23.37,30.66
194502,10.6,-16.41,37.62
138619,13.37,-13.65,40.38
171516,11.61,-15.41,38.62
253429,10.63,-16.39,37.64
149672,50.85,23.83,77.86
217660,35.21,8.2,62.22
182008,51.69,24.68,78.7
84197,7.89,-19.12,34.9
206427,68.79,41.77,95.8
107538,25.29,-1.72,52.31
143045,36.67,9.65,63.68
161986,34.81,7.8,61.83
118155,9.32,-17.69,36.33
265423,11.22,-15.79,38.23
230846,22.3,-4.71,49.32
89426,28.73,1.71,55.74
152392,52.1,25.09,79.12
204217,10.11,-16.91,37.12
31903,30.83,3.82,57.84
225212,20.15,-6.86,47.16
125033,52.98,25.97,80.0
85481,143.32,116.3,170.33
266607,13.74,-13.27,40.75
257537,6.49,-20.53,33.5
246439,22.94,-4.07,49.96
270722,27.65,0.64,54.66
189304,71.03,44.02,98.04
204084,22.41,-4.6,49.42
286048,7.8,-19.21,34.82
276242,15.17,-11.85,42.18
156846,78.81,51.79,105.82
32299,18.07,-8.94,45.08
235226,36.98,9.96,63.99
46864,40.39,13.37,67.4
270864,52.74,25.73,79.75
242677,6.43,-20.59,33.44
208237,11.34,-15.67,38.36
162311,70.09,43.08,97.1
297933,6.43,-20.59,33.44
191870,11.27,-15.74,38.29
167742,35.47,8.45,62.48
35973,9.65,-17.36,36.66
101776,46.65,19.64,73.67
51701,26.55,-0.46,53.56
78228,38.12,11.11,65.14
194981,12.01,-15.01,39.02
119371,52.96,25.95,79.98
931,16.21,-10.8,43.23
84867,8.44,-18.58,35.45
38956,16.55,-10.46,43.56
13293,15.12,-11.89,42.13
102716,21.89,-5.12,48.91
99786,11.86,-15.15,38.87
142262,67.55,40.53,94.56
38126,6.73,-20.28,33.74
246937,35.86,8.85,62.88
75084,16.62,-10.4,43.63
72851,23.38,-3.63,50.39
256077,39.07,12.06,66.09
177783,19.46,-7.55,46.48
154796,40.39,13.38,67.4
81885,4.57,-22.44,31.58
58657,36.84,9.82,63.85
247465,38.53,11.51,65.54
166001,41.64,14.62,68.65
202370,61.43,34.41,88.44
25971,25.78,-1.23,52.79
161782,42.23,15.22,69.25
16378,9.22,-17.79,36.23
220271,5.2,-21.81,32.21
254258,14.03,-12.98,41.04
171184,7.95,-19.06,34.96
148070,22.12,-4.89,49.13
99374,59.06,32.04,86.07
211672,48.22,21.21,75.23
176564,6.04,-20.97,33.05
269837,24.06,-2.96,51.07
168593,15.77,-11.24,42.78
219786,27.1,0.09,54.11
292458,21.27,-5.74,48.28
172158,17.11,-9.91,44.12
28581,15.2,-11.81,42.22
270225,3.82,-23.19,30.83
44243,9.55,-17.46,36.56
150569,19.58,-7.44,46.59
28182,4.83,-22.18,31.84
117603,18.59,-8.43,45.6
87982,15.13,-11.89,42.14
271107,20.84,-6.17,47.86
15089,34.61,7.59,61.62
39823,20.51,-6.5,47.52
258266,22.87,-4.14,49.88
187286,14.02,-12.99,41.03
95912,10.9,-16.12,37.91
43530,10.8,-16.22,37.81
224180,20.73,-6.29,47.74
233134,35.52,8.51,62.53
133903,63.19,36.17,90.2
283711,33.03,6.01,60.04
164050,-3.49,-30.51,23.52
9090,4.12,-22.89,31.13
37205,14.24,-12.77,41.26
169751,19.19,-7.83,46.2
28785,20.97,-6.04,47.99
211795,11.8,-15.22,38.81
144019,65.38,38.37,92.4
118270,6.25,-20.77,33.26
268492,23.36,-3.65,50.37
4049,52.38,25.36,79.39
175677,14.49,-12.52,41.5
196155,76.98,49.97,104.0
183482,23.11,-3.9,50.12
232253,61.71,34.7,88.72
22987,25.48,-1.53,52.49
279552,10.81,-16.2,37.82
227640,40.06,13.05,67.07
236123,32.99,5.97,60.0
93320,16.4,-10.62,43.41
220927,42.51,15.5,69.52
67544,5.39,-21.63,32.4
1230,18.31,-8.71,45.32
33148,13.79,-13.23,40.8
125421,16.94,-10.07,43.95
61485,11.13,-15.88,38.15
72379,30.35,3.33,57.36
63849,20.81,-6.2,47.83
272118,2.88,-24.13,29.9
183193,20.12,-6.9,47.13
97369,27.94,0.93,54.95
190990,12.2,-14.81,39.21
110430,34.35,7.34,61.37
198374,29.2,2.19,56.21
89895,19.61,-7.4,46.63
152985,11.14,-15.88,38.15
133150,21.47,-5.54,48.49
291696,37.31,10.3,64.32
175727,2.29,-24.72,29.3
198719,-3.48,-30.5,23.53
129187,18.94,-8.07,45.96
116763,4.28,-22.74,31.29
114525,22.48,-4.54,49.49
258304,4.56,-22.46,31.57
263200,13.18,-13.83,40.2
191737,8.93,-18.08,35.94
78473,24.34,-2.68,51.35
267403,1.34,-25.67,28.35
167228,14.32,-12.69,41.33
243546,22.3,-4.72,49.31
116720,9.99,-17.02,37.0
232489,-9.81,-36.83,17.2
79990,5.64,-21.37,32.65
29722,17.88,-9.14,44.89
85349,41.04,14.03,68.06
59788,39.92,12.91,66.93
151893,35.04,8.03,62.05
223104,25.27,-1.74,52.28
66622,27.45,0.43,54.46
250335,7.64,-19.37,34.65
282558,21.41,-5.6,48.43
25292,16.98,-10.03,44.0
180764,31.18,4.17,58.19
256242,20.31,-6.71,47.32
130516,51.19,24.18,78.2
954,20.28,-6.74,47.29
156662,12.25,-14.76,39.27
142510,44.49,17.47,71.5
289859,27.82,0.8,54.83
49546,16.46,-10.55,43.47
11039,6.2,-20.82,33.21
214553,-2.06,-29.07,24.95
284213,26.58,-0.43,53.59
5059,1.91,-25.1,28.92
87911,82.58,55.57,109.6
59167,45.25,18.24,72.27
157278,73.25,46.24,100.27
251625,12.23,-14.79,39.24
62346,21.32,-5.7,48.33
290548,29.59,2.58,56.6
107388,17.33,-9.69,44.34
125436,8.47,-18.54,35.48
259404,2.81,-24.2,29.83
219400,25.58,-1.43,52.59
297569,9.29,-17.72,36.31
31097,11.66,-15.35,38.67
69061,34.16,7.15,61.18
135627,35.8,8.79,62.81
26893,3.63,-23.38,30.65
226720,12.04,-14.98,39.05
92149,21.48,-5.53,48.49
269742,-0.12,-27.14,26.89
63576,22.92,-4.09,49.93
75792,31.62,4.61,58.64
47123,31.52,4.51,58.53
108186,15.8,-11.21,42.81
267890,12.44,-14.57,39.45
106480,32.1,5.09,59.11
185577,17.9,-9.12,44.91
125701,18.3,-8.71,45.31
224644,16.05,-10.96,43.06
72467,16.73,-10.28,43.75
175338,19.49,-7.52,46.5
94392,24.91,-2.1,51.92
155697,56.89,29.88,83.91
36357,29.99,2.98,57.01
234003,32.95,5.94,59.97
3365,7.09,-19.93,34.1
221830,12.73,-14.29,39.74
65330,33.56,6.55,60.58
190767,11.73,-15.29,38.74
5340,37.69,10.68,64.7
200105,38.14,11.12,65.15
159712,19.35,-7.66,46.36
62978,31.95,4.94,58.97
145000,55.29,28.28,82.3
222579,18.68,-8.33,45.69
124525,13.99,-13.02,41.0
296679,22.71,-4.3,49.72
142078,57.99,30.97,85.0
121543,42.88,15.87,69.89
216212,15.71,-11.3,42.72
68268,41.12,14.11,68.13
141460,18.71,-8.3,45.73
187443,24.58,-2.43,51.59
128726,22.58,-4.43,49.59
169305,20.78,-6.23,47.79
151868,16.53,-10.49,43.54
184139,31.68,4.66,58.69
183870,-4.01,-31.02,23.0
23344,30.07,3.05,57.08
23612,15.5,-11.52,42.51
211104,28.28,1.27,55.29
250334,17.61,-9.4,44.63
162753,21.89,-5.13,48.9
38659,44.68,17.67,71.7
